[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.1444, 0.0000, 0.1604, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.1604, 0.0000, 0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.1604, 0.0000, 0.0000, 0.0000, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.1604, 0.1444, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1444, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.1604, 0.0000, 0.1604, 0.0000, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1604, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.1783, 0.0000, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.1604, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1604, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.1444, 0.0000, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.1444, 0.1783, 0.1604, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1604, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.1783, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1604, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.1604, 0.1444, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.1444, 0.0000, 0.0000, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.1604, 0.0000, 0.0000, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1604, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1783, 0.1444, 0.0000]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1604, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.1444, 0.0000, 0.1783, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1444, 0.1783, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.1604, 0.0000, 0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1604, 0.1604, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.1783, 0.0000, 0.1444, 0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1604, 0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1604, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1604, 0.1783, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1444, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1444]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.1604, 0.0000, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.0000, 0.1783, 0.1604, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.1604, 0.1604, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.0000, 0.0000, 0.1444, 0.1604, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1444, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1604, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.1444, 0.0000, 0.0000, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.1604, 0.0000, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000]
[0.1444, 0.0000, 0.1604, 0.0000, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.1604, 0.0000, 0.0000, 0.0000, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.1444, 0.0000, 0.0000, 0.1604, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.1444, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1783, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.1604, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.1783, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.1444, 0.0000, 0.0000, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.1783, 0.0000, 0.1604, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.1444, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1444]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1604, 0.1444, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.1783, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.1604, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1604, 0.1783, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.1444, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.1444, 0.0000, 0.1604, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1604, 0.1604, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.1444, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1604, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.1783, 0.0000, 0.0000, 0.1444, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.1604, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.1604, 0.0000, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.1444, 0.0000, 0.0000, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.1783, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000]
[0.1604, 0.0000, 0.0000, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.1604, 0.0000, 0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1783, 0.0000, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.1444, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1604, 0.1783, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.0000, 0.0000, 0.1604, 0.0000, 0.1783, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1444, 0.1783, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.1604, 0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1444, 0.0000, 0.1783, 0.1604, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1604, 0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1783]
[0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.1604, 0.0000]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1444]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.1604, 0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.0000]
[0.1444, 0.0000, 0.0000, 0.0000, 0.1604, 0.1783, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.1783, 0.0000, 0.0000, 0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.1604, 0.0000, 0.0000, 0.0000, 0.0000, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.1604, 0.0000, 0.0000, 0.0000, 0.1604, 0.1783, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.0000]
[0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1604, 0.1783, 0.1604, 0.0000, 0.1444, 0.1783, 0.0000]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.1444, 0.0000, 0.1604, 0.0000, 0.1783, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1444, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1444, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.1783, 0.1604, 0.1444, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1783, 0.1444, 0.1604, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
[0.1783, 0.0000, 0.0000, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1604]
[0.1444, 0.0000, 0.1783, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000]
[0.0000, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1604]
[0.0000, 0.0000, 0.1604, 0.1444, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1783, 0.1604]
[0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1444, 0.1604]
[0.0000, 0.0000, 0.0000, 0.1444, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000, 0.1783, 0.1604, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1444, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783]
[0.0000, 0.0000, 0.0000, 0.1604, 0.1783, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.1444]
[0.0000, 0.0000, 0.1783, 0.0000, 0.1604, 0.1604, 0.1783, 0.0000, 0.0000, 0.1783, 0.0000, 0.1444]
[0.0000, 0.0000, 0.0000, 0.0000, 0.1783, 0.0000, 0.1783, 0.1444, 0.0000, 0.1783, 0.1604, 0.1604]
[0.1444, 0.0000, 0.1783, 0.1604, 0.0000, 0.0000, 0.1783, 0.0000, 0.0000, 0.1783, 0.1604, 0.0000]
